[14Nov.2025 15:51:43.477] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeclientdev, --version, 21.1.215, --assetIndex, 17, --assetsDir, C:\\Users\\anwender\\.gradle\\caches\\neoformruntime\\assets, --gameDir, ., --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoForgeVersion, 21.1.215, --fml.neoFormVersion, 20240808.144430]
[14Nov.2025 15:51:43.479] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: JVM identified as Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.8+9-LTS
[14Nov.2025 15:51:43.482] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.8 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0
[14Nov.2025 15:51:43.612] [main/INFO] [net.neoforged.fml.loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow
[14Nov.2025 15:51:43.735] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6
[14Nov.2025 15:51:43.881] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6
[14Nov.2025 15:51:43.991] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/C:/Users/anwender/.gradle/caches/modules-2/files-2.1/net.fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/2af2f021d8e02a0220dc27a7a72b4666d66d44ca/sponge-mixin-0.15.2+mixin.0.8.7.jar%23138!/ Service=ModLauncher Env=CLIENT
[14Nov.2025 15:51:44.205] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: NVIDIA GeForce RTX 2070/PCIe/SSE2 GL version 4.6.0 NVIDIA 581.80, NVIDIA Corporation
[14Nov.2025 15:51:44.434] [main/INFO] [net.neoforged.fml.loading.moddiscovery.locators.JarInJarDependencyLocator/]: Found 3 dependencies adding them to mods collection
[14Nov.2025 15:51:44.437] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/]: 
     Mod List:
		Name Version (Mod Id)

		Architectury 13.0.8 (architectury)
		Ex Deorum 3.9 (exdeorum)
		FTB Library 2101.1.26 (ftblibrary)
		FTB Team Bases 21.1.10 (ftbteambases)
		FTB Teams 2101.1.7 (ftbteams)
		Jade 15.10.3+neoforge (jade)
		Just Enough Items 19.21.2.313 (jei)
		Minecraft 1.21.1 (minecraft)
		NeoForge 21.1.215 (neoforge)
		NSB Utils 1.1-Alpha (nsb_utils)
[14Nov.2025 15:51:45.400] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[14Nov.2025 15:51:45.414] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeclientdev' with arguments [--version, 21.1.215, --gameDir, ., --assetsDir, C:\Users\anwender\.gradle\caches\neoformruntime\assets, --assetIndex, 17]
[14Nov.2025 15:51:45.782] [main/INFO] [MixinExtras|Service/]: Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.5.0).
[14Nov.2025 15:51:47.074] [Datafixer Bootstrap/INFO] [com.mojang.datafixers.DataFixerBuilder/]: 229 Datafixer optimizations took 343 milliseconds
[14Nov.2025 15:51:51.645] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, location] and [teleport, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[14Nov.2025 15:51:51.646] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, location] and [teleport, targets] with inputs: [0.1 -0.5 .9, 0 0 0]
[14Nov.2025 15:51:51.649] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, destination] and [teleport, targets] with inputs: [Player, 0123, @e, dd12be42-52a9-4a91-a8a1-11c01849e498]
[14Nov.2025 15:51:51.650] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, targets] and [teleport, destination] with inputs: [Player, 0123, dd12be42-52a9-4a91-a8a1-11c01849e498]
[14Nov.2025 15:51:51.651] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, targets, location] and [teleport, targets, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[14Nov.2025 15:51:51.761] [Render thread/WARN] [net.minecraft.server.packs.VanillaPackResourcesBuilder/]: Assets URL 'union:/C:/Users/anwender/IdeaProjects/NSB-Utils/build/moddev/artifacts/neoforge-21.1.215.jar%23196!/assets/.mcassetsroot' uses unexpected schema
[14Nov.2025 15:51:51.761] [Render thread/WARN] [net.minecraft.server.packs.VanillaPackResourcesBuilder/]: Assets URL 'union:/C:/Users/anwender/IdeaProjects/NSB-Utils/build/moddev/artifacts/neoforge-21.1.215.jar%23196!/data/.mcassetsroot' uses unexpected schema
[14Nov.2025 15:51:51.784] [Render thread/INFO] [com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService/]: Environment: Environment[sessionHost=https://sessionserver.mojang.com, servicesHost=https://api.minecraftservices.com, name=PROD]
[14Nov.2025 15:51:51.799] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Setting user: Dev
[14Nov.2025 15:51:51.894] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Backend library: LWJGL version 3.3.3+5
[14Nov.2025 15:51:55.147] [Worker-Main-3/INFO] [snownee.jade.Jade/]: Loaded plugin from snownee.jade.addon.core.CorePlugin in 5.318 ms
[14Nov.2025 15:51:55.147] [Worker-Main-3/INFO] [snownee.jade.Jade/]: Start loading plugin from snownee.jade.addon.access.AccessibilityPlugin
[14Nov.2025 15:51:55.150] [Worker-Main-3/INFO] [snownee.jade.Jade/]: Bootstrapped plugin from snownee.jade.addon.access.AccessibilityPlugin in 3.121 ms
[14Nov.2025 15:51:55.150] [Worker-Main-3/INFO] [snownee.jade.Jade/]: Loaded plugin from snownee.jade.addon.access.AccessibilityPlugin in 3.506 ms
[14Nov.2025 15:51:55.295] [Render thread/WARN] [net.minecraft.client.sounds.SoundEngine/]: Missing sound for event: minecraft:item.goat_horn.play
[14Nov.2025 15:51:55.295] [Render thread/WARN] [net.minecraft.client.sounds.SoundEngine/]: Missing sound for event: minecraft:entity.goat.screaming.horn_break
[14Nov.2025 15:51:55.361] [Render thread/INFO] [com.mojang.blaze3d.audio.Library/]: OpenAL initialized on device OpenAL Soft on Lautsprecher (3- HyperX Cloud II Core Wireless)
[14Nov.2025 15:51:55.362] [Render thread/INFO] [net.minecraft.client.sounds.SoundEngine/SOUNDS]: Sound engine started
[14Nov.2025 15:51:55.459] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 1024x512x4 minecraft:textures/atlas/blocks.png-atlas
[14Nov.2025 15:51:55.469] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 256x256x4 minecraft:textures/atlas/signs.png-atlas
[14Nov.2025 15:51:55.470] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 512x512x4 minecraft:textures/atlas/shield_patterns.png-atlas
[14Nov.2025 15:51:55.470] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 512x512x4 minecraft:textures/atlas/banner_patterns.png-atlas
[14Nov.2025 15:51:55.470] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 1024x1024x4 minecraft:textures/atlas/armor_trims.png-atlas
[14Nov.2025 15:51:55.475] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 256x256x4 minecraft:textures/atlas/chest.png-atlas
[14Nov.2025 15:51:55.475] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 128x64x4 minecraft:textures/atlas/decorated_pot.png-atlas
[14Nov.2025 15:51:55.475] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 512x256x4 minecraft:textures/atlas/beds.png-atlas
[14Nov.2025 15:51:55.476] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 512x256x4 minecraft:textures/atlas/shulker_boxes.png-atlas
[14Nov.2025 15:51:55.620] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 512x256x0 minecraft:textures/atlas/particles.png-atlas
[14Nov.2025 15:51:55.623] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 512x256x0 minecraft:textures/atlas/paintings.png-atlas
[14Nov.2025 15:51:55.623] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 256x128x0 minecraft:textures/atlas/mob_effects.png-atlas
[14Nov.2025 15:51:55.623] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 64x64x0 minecraft:textures/atlas/map_decorations.png-atlas
[14Nov.2025 15:51:55.623] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 1024x512x0 minecraft:textures/atlas/gui.png-atlas
[14Nov.2025 15:51:55.641] [Render thread/WARN] [net.minecraft.client.renderer.ShaderInstance/]: Shader rendertype_entity_translucent_emissive could not find sampler named Sampler2 in the specified shader program.
[14Nov.2025 15:51:55.694] [Render thread/INFO] [net.neoforged.neoforge.client.entity.animation.json.AnimationLoader/]: Loaded 0 entity animations
[14Nov.2025 15:51:55.694] [Render thread/INFO] [net.minecraft.client.renderer.texture.TextureAtlas/]: Created: 256x256x0 jei:textures/atlas/gui.png-atlas
[14Nov.2025 15:52:00.243] [Render thread/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Loaded 2668 recipes
[14Nov.2025 15:52:00.395] [Render thread/INFO] [net.minecraft.advancements.AdvancementTree/]: Loaded 1545 advancements
[14Nov.2025 15:52:00.403] [Render thread/INFO] [ftbteambases/]: loaded 5 base definitions
[14Nov.2025 15:52:00.732] [Render thread/INFO] [snownee.jade.Jade/]: LootTableMineableCollector took 4.879 ms
[14Nov.2025 15:52:00.792] [Server thread/INFO] [net.minecraft.client.server.IntegratedServer/]: Starting integrated minecraft server version 1.21.1
[14Nov.2025 15:52:00.792] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Generating keypair
[14Nov.2025 15:52:00.910] [Server thread/INFO] [FTB Teams/]: loaded team data: 1 known players, 1 teams total
[14Nov.2025 15:52:01.103] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Preparing start region for dimension minecraft:overworld
[14Nov.2025 15:52:01.255] [progressListener/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Preparing spawn area: 0%
[14Nov.2025 15:52:01.311] [Server thread/INFO] [net.neoforged.neoforge.server.permission.PermissionAPI/]: Successfully initialized permission handler neoforge:default_handler
[14Nov.2025 15:52:01.322] [progressListener/INFO] [net.minecraft.server.level.progress.LoggerChunkProgressListener/]: Time elapsed: 212 ms
[14Nov.2025 15:52:01.378] [Server thread/INFO] [net.minecraft.client.server.IntegratedServer/]: Changing view distance to 12, from 10
[14Nov.2025 15:52:01.378] [Server thread/INFO] [net.minecraft.client.server.IntegratedServer/]: Changing simulation distance to 12, from 0
[14Nov.2025 15:52:01.899] [Server thread/INFO] [net.minecraft.server.players.PlayerList/]: Dev[local:E:a717db9a] logged in with entity id 1 at (-12.695617833337236, 56.0, 8.287787218173708)
[14Nov.2025 15:52:01.939] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Dev joined the game
[14Nov.2025 15:52:02.049] [Render thread/INFO] [mezz.jei.core.util.LoggedTimer/]: Starting JEI...
[14Nov.2025 15:52:02.057] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering item subtypes...
[14Nov.2025 15:52:02.064] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering item subtypes took 6.096 milliseconds
[14Nov.2025 15:52:02.064] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering fluid subtypes...
[14Nov.2025 15:52:02.066] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering fluid subtypes took 1.527 milliseconds
[14Nov.2025 15:52:02.067] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering ingredients...
[14Nov.2025 15:52:02.160] [Render thread/WARN] [mezz.jei.library.plugins.vanilla.ingredients.ItemStackListFactory/]: 6 duplicate items were found in 'Ex Deorum' creative tab's: displayItems
This may indicate that these types of item need a subtype interpreter added to JEI:
[exdeorum:wooden_watering_can, exdeorum:iron_watering_can, exdeorum:diamond_watering_can, exdeorum:netherite_watering_can, exdeorum:stone_watering_can, exdeorum:golden_watering_can]
[14Nov.2025 15:52:02.161] [Render thread/WARN] [mezz.jei.library.plugins.vanilla.ingredients.ItemStackListFactory/]: Item Group has no display items and no search tab display items. Items from this group will be missing from the JEI ingredient list. FTB Suite
[14Nov.2025 15:52:02.179] [Render thread/INFO] [mezz.jei.library.load.PluginCallerTimerRunnable/]: Registering ingredients: jei:minecraft took 111.0 milliseconds
[14Nov.2025 15:52:02.180] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering ingredients took 112.1 milliseconds
[14Nov.2025 15:52:02.180] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering extra ingredients...
[14Nov.2025 15:52:02.181] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering extra ingredients took 491.9 microseconds
[14Nov.2025 15:52:02.181] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering search ingredient aliases...
[14Nov.2025 15:52:02.182] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering search ingredient aliases took 791.3 microseconds
[14Nov.2025 15:52:02.196] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering Mod Info...
[14Nov.2025 15:52:02.196] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering Mod Info took 595.3 microseconds
[14Nov.2025 15:52:02.212] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering categories...
[14Nov.2025 15:52:02.226] [Render thread/INFO] [mezz.jei.library.load.PluginCallerTimerRunnable/]: Registering categories: jei:minecraft took 13.48 milliseconds
[14Nov.2025 15:52:02.238] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering categories took 25.85 milliseconds
[14Nov.2025 15:52:02.239] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering vanilla category extensions...
[14Nov.2025 15:52:02.242] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering vanilla category extensions took 2.659 milliseconds
[14Nov.2025 15:52:02.242] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering recipe catalysts...
[14Nov.2025 15:52:02.244] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering recipe catalysts took 1.250 milliseconds
[14Nov.2025 15:52:02.244] [Render thread/INFO] [mezz.jei.core.util.LoggedTimer/]: Building recipe registry...
[14Nov.2025 15:52:02.256] [Render thread/INFO] [mezz.jei.core.util.LoggedTimer/]: Building recipe registry took 11.67 milliseconds
[14Nov.2025 15:52:02.256] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering advanced plugins...
[14Nov.2025 15:52:02.258] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering advanced plugins took 498.3 microseconds
[14Nov.2025 15:52:02.259] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering recipes...
[14Nov.2025 15:52:02.410] [Render thread/INFO] [mezz.jei.library.load.PluginCallerTimerRunnable/]: Registering recipes: jei:minecraft took 151.4 milliseconds
[14Nov.2025 15:52:02.418] [Render thread/INFO] [mezz.jei.library.ingredients.IngredientManager/]: Ingredients are being removed at runtime: 15 net.minecraft.world.item.ItemStack
[14Nov.2025 15:52:02.445] [Render thread/INFO] [mezz.jei.library.load.PluginCallerTimerRunnable/]: Registering recipes: exdeorum:jei_plugin took 34.43 milliseconds
[14Nov.2025 15:52:02.478] [Render thread/INFO] [mezz.jei.library.load.PluginCallerTimerRunnable/]: Registering recipes: jei:internal took 32.95 milliseconds
[14Nov.2025 15:52:02.478] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering recipes took 219.7 milliseconds
[14Nov.2025 15:52:02.485] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering recipes transfer handlers...
[14Nov.2025 15:52:02.490] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering recipes transfer handlers took 3.663 milliseconds
[14Nov.2025 15:52:02.496] [Render thread/INFO] [mezz.jei.core.util.LoggedTimer/]: Building runtime...
[14Nov.2025 15:52:02.501] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering gui handlers...
[14Nov.2025 15:52:02.510] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering gui handlers took 8.186 milliseconds
[14Nov.2025 15:52:02.514] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering Runtime...
[14Nov.2025 15:52:02.516] [Render thread/INFO] [mezz.jei.gui.startup.JeiGuiStarter/]: Starting JEI GUI
[14Nov.2025 15:52:02.517] [Render thread/INFO] [mezz.jei.core.util.LoggedTimer/]: Building ingredient list...
[14Nov.2025 15:52:02.539] [Render thread/INFO] [mezz.jei.core.util.LoggedTimer/]: Building ingredient list took 21.54 milliseconds
[14Nov.2025 15:52:02.539] [Render thread/INFO] [mezz.jei.core.util.LoggedTimer/]: Building ingredient filter...
[14Nov.2025 15:52:02.568] [Render thread/INFO] [mezz.jei.gui.ingredients.IngredientFilter/]: Adding 1853 ingredients
[14Nov.2025 15:52:02.805] [Render thread/INFO] [mezz.jei.gui.ingredients.IngredientFilter/]: Added 1853 ingredients
[14Nov.2025 15:52:02.806] [Render thread/INFO] [mezz.jei.core.util.LoggedTimer/]: Building ingredient filter took 265.9 milliseconds
[14Nov.2025 15:52:02.861] [Render thread/INFO] [mezz.jei.library.load.PluginCallerTimerRunnable/]: Registering Runtime: jei:neoforge_gui took 345.9 milliseconds
[14Nov.2025 15:52:02.861] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Registering Runtime took 346.8 milliseconds
[14Nov.2025 15:52:02.862] [Render thread/INFO] [mezz.jei.core.util.LoggedTimer/]: Building runtime took 365.5 milliseconds
[14Nov.2025 15:52:02.862] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Sending Runtime...
[14Nov.2025 15:52:02.863] [Render thread/INFO] [mezz.jei.library.load.PluginCaller/]: Sending Runtime took 475.6 microseconds
[14Nov.2025 15:52:02.863] [Render thread/INFO] [mezz.jei.core.util.LoggedTimer/]: Starting JEI took 813.7 milliseconds
[14Nov.2025 15:52:02.874] [Render thread/INFO] [FTB Library/]: config has been updated! server = false - clear any cached data etc. here
[14Nov.2025 15:52:02.874] [Render thread/INFO] [FTB Library/]: received server config settings for config: ftblibrary-server
[14Nov.2025 15:52:02.879] [Render thread/INFO] [net.minecraft.client.gui.components.ChatComponent/]: [System] [CHAT] Hello from FTB Library!
[14Nov.2025 15:52:02.894] [Render thread/INFO] [snownee.jade.Jade/]: Received config from the server: 
[14Nov.2025 15:52:02.895] [Render thread/INFO] [net.minecraft.advancements.AdvancementTree/]: Loaded 87 advancements
[14Nov.2025 15:52:09.117] [Server thread/INFO] [net.minecraft.client.server.IntegratedServer/]: Saving and pausing game...
[14Nov.2025 15:52:09.134] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[Test World]'/minecraft:overworld
[14Nov.2025 15:52:09.143] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[Test World]'/ftbteambases:lobby
[14Nov.2025 15:52:09.143] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[Test World]'/minecraft:the_nether
[14Nov.2025 15:52:09.143] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[Test World]'/ftbteambases:bases
[14Nov.2025 15:52:09.144] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[Test World]'/minecraft:the_end
[14Nov.2025 15:52:19.117] [Server thread/INFO] [net.minecraft.client.server.IntegratedServer/]: Saving and pausing game...
[14Nov.2025 15:52:19.128] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[Test World]'/minecraft:overworld
[14Nov.2025 15:52:19.129] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[Test World]'/ftbteambases:lobby
[14Nov.2025 15:52:19.130] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[Test World]'/minecraft:the_nether
[14Nov.2025 15:52:19.130] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[Test World]'/ftbteambases:bases
[14Nov.2025 15:52:19.131] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[Test World]'/minecraft:the_end
